Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Price,PER,ROE,PER_Rank,ROE_Rank,Magic_Score
004960,KR7004960001,한신공영,KOSPI,,11840,1,270,2.33,11730,11860,11400,8977,104208240,136997111680,11570702,STK,11920,1.65,2.8,25.0,958.0,983.0
009680,KR7009680000,모토닉,KOSPI,,10320,2,-70,-0.67,10400,10400,10180,7219,74177510,224285530080,21733094,STK,10360,10.17,18.47,652.5,332.0,984.5
066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,25950,2,-50,-0.19,26000,26150,25100,3652,94161400,194625000000,7500000,KSQ,26450,1.79,2.8,27.0,958.0,985.0
009970,KR7009970005,영원무역홀딩스,KOSPI,,171100,1,2700,1.6,168100,172500,167500,2262,386663700,2216398088700,12953817,STK,170200,5.3,6.93,258.0,727.5,985.5
281820,KR7281820001,케이씨텍,KOSPI,,63400,2,-1700,-2.61,65700,65800,62700,30896,1965193350,1255235107400,19798661,STK,62400,14.65,33.24,855.5,130.0,985.5
311320,KR7311320006,지오엘리먼트,KOSDAQ,기술성장기업부,8430,2,-80,-0.94,8510,8690,8320,20184,171907620,106340740800,12614560,KSQ,8470,14.7,33.24,857.0,130.0,987.0
388210,KR7388210007,씨엠티엑스,KOSDAQ,벤처기업부,68900,2,-700,-1.01,70000,70500,67400,9494,651392700,665190778200,9654438,KSQ,69200,14.71,33.24,858.0,130.0,988.0
067290,KR7067290007,JW신약,KOSDAQ,중견기업부,3335,1,235,7.58,3150,3820,3080,56091013,196897036938,186883738505,56037103,KSQ,3375,18.44,49.59,951.0,38.5,989.5
050890,KR7050890003,쏠리드,KOSDAQ,우량기업부,8460,2,-210,-2.42,8850,8860,8430,191274,1629922910,514000277640,60756534,KSQ,8360,9.33,16.58,599.0,391.0,990.0
018290,KR7018290007,브이티,KOSDAQ,우량기업부,12420,1,70,0.57,12460,12610,12370,53653,669077015,433977627960,34941838,KSQ,12340,11.1,20.19,719.5,272.5,992.0
002380,KR7002380004,KCC,KOSPI,,482000,1,2500,0.52,488500,491500,476500,8340,4046433500,4141775872000,8592896,STK,484000,1.17,2.36,15.0,980.0,995.0
950190,KR8344390008,고스트스튜디오,KOSDAQ,외국기업(소속부없음),9620,2,-10,-0.1,9690,9690,9420,5274,50265720,125224107580,13017059,KSQ,9610,13.18,29.77,809.5,186.0,995.5
034590,KR7034590000,인천도시가스,KOSPI,,26650,2,-100,-0.37,26700,26750,26650,29,773550,116587194100,4374754,STK,26700,5.95,7.72,321.0,674.5,995.5
160980,KR7160980009,싸이맥스,KOSDAQ,우량기업부,23150,2,-1300,-5.32,24300,24300,22850,75771,1772537250,252896225450,10924243,KSQ,22850,14.92,33.24,866.5,130.0,996.5
214420,KR7214420002,토니모리,KOSPI,,5280,2,-10,-0.19,5320,5360,5280,18791,99868290,127009338720,24054799,STK,5260,11.24,20.19,727.0,272.5,999.5
005960,KR7005960000,동부건설,KOSPI,,7540,1,240,3.29,7570,7600,7170,22387,167352310,173017839020,22946663,STK,7420,2.14,2.8,42.0,958.0,1000.0
035890,KR7035890003,서희건설,KOSDAQ,중견기업부,2305,1,105,4.77,2240,2350,2235,346422,801137306,478491575480,207588536,KSQ,2280,2.15,2.8,43.0,958.0,1001.0
465480,KR7465480002,인스피언,KOSDAQ,벤처기업부,3510,1,15,0.43,3470,3545,3450,1859,6487040,35583579720,10137772,KSQ,3425,4.18,4.56,170.5,830.5,1001.0
150900,KR7150900009,파수AI,KOSDAQ,벤처기업부,3525,2,-85,-2.35,3560,3610,3475,20579,72822620,41256325050,11703922,KSQ,3455,7.4,12.6,462.0,540.0,1002.0
078930,KR7078930005,GS,KOSPI,,120900,1,900,0.75,120000,122800,117300,146957,17670795000,11231065345500,92895495,STK,118700,4.81,5.87,216.5,786.0,1002.5
047310,KR7047310008,파워로직스,KOSDAQ,우량기업부,2985,1,25,0.84,2975,3005,2940,13958,41391920,109283103675,36610755,KSQ,2945,12.69,28.29,789.0,214.5,1003.5
036620,KR7036620003,감성코퍼레이션,KOSDAQ,우량기업부,3720,2,-35,-0.93,3780,3785,3705,65769,245607275,334290151680,89862944,KSQ,3705,8.7,14.5,553.5,450.0,1003.5
024110,KR7024110009,기업은행,KOSPI,,21200,1,350,1.68,20950,21500,20700,509438,10814828875,16905428422800,797425869,STK,21100,6.37,8.71,359.0,645.0,1004.0
001390,KR7001390004,KG케미칼,KOSPI,,4525,1,105,2.38,4425,4535,4395,47445,213218354,300476452900,66403636,STK,4470,3.27,3.76,98.0,909.0,1007.0
053700,KR7053700001,삼보모터스,KOSDAQ,우량기업부,3970,1,50,1.28,3930,3987,3900,46930,185095751,106061555290,26715757,KSQ,3945,10.38,18.47,676.0,332.0,1008.0
453340,KR7453340002,현대그린푸드,KOSPI,,18490,2,-200,-1.07,18820,18820,18490,6421,119505680,600399643630,32471587,STK,18470,5.78,6.94,302.0,706.5,1008.5
053580,KR7053580007,웹케시,KOSDAQ,우량기업부,7110,1,90,1.28,7040,7110,7000,1092,7699330,92106039960,12954436,KSQ,7060,7.46,12.6,469.5,540.0,1009.5
105740,KR7105740005,디케이락,KOSDAQ,우량기업부,7920,1,60,0.76,7880,7940,7710,22548,177817280,80534622960,10168513,KSQ,7940,5.34,6.85,262.0,747.5,1009.5
166090,KR7166090001,하나머티리얼즈,KOSDAQ,우량기업부,50000,2,-100,-0.2,52200,52200,49000,41300,2087955950,988883700000,19777674,KSQ,49700,15.31,33.24,880.0,130.0,1010.0
050120,KR7050120005,ES큐브,KOSDAQ,중견기업부,3335,1,65,1.99,3255,3335,3255,393,1283010,45236226810,13564086,KSQ,3225,9.19,14.95,587.5,424.0,1011.5
012030,KR7012030003,DB,KOSPI,,1499,1,30,2.04,1471,1501,1446,246526,364532354,301559725567,201173933,STK,1459,4.32,4.56,182.0,830.5,1012.5
039440,KR7039440003,에스티아이,KOSDAQ,우량기업부,19250,2,-280,-1.43,19670,19870,19140,19991,386221365,298510654750,15507047,KSQ,19140,15.5,33.24,885.0,130.0,1015.0
034730,KR7034730002,SK,KOSPI,,540000,2,-5000,-0.92,551000,554000,535000,17621,9574041500,39151459620000,72502703,STK,545000,4.95,5.87,231.5,786.0,1017.5
111770,KR7111770004,영원무역,KOSPI,,76400,1,2200,2.96,75000,76900,74700,30299,2302471750,3385396155200,44311468,STK,75400,5.66,6.93,290.5,727.5,1018.0
238090,KR7238090005,앤디포스,KOSDAQ,벤처기업부,1774,2,-8,-0.45,1783,1785,1771,1091,1943890,54090040560,30490440,KSQ,1699,13.07,28.29,805.0,214.5,1019.5
058820,KR7058820002,CMG제약,KOSDAQ,관리종목(소속부없음),629,1,47,8.08,585,689,583,2904412,1873739347,93169716724,148123556,KSQ,623,20.1,49.59,981.0,38.5,1019.5
308430,KR7308430008,셀비온,KOSDAQ,기술성장기업부,12230,2,-290,-2.32,12520,12740,12200,2480,30674740,157831219730,12905251,KSQ,12010,20.12,49.59,982.0,38.5,1020.5
021320,KR7021320007,KCC건설,KOSDAQ,우량기업부,5630,1,160,2.93,5630,5650,5450,3509,19576830,120482000000,21400000,KSQ,5590,2.53,2.8,62.5,958.0,1020.5
018470,KR7018470005,조일알미늄,KOSPI,,973,0,0,0.0,0,0,0,0,0,123212664533,126631721,STK,973,6.8,8.93,394.5,629.0,1023.5
000370,KR7000370007,한화손해보험,KOSPI,,8960,1,380,4.43,8580,9290,8560,898714,8089651905,1045980678400,116738915,STK,8950,5.12,6.12,246.0,777.5,1023.5
042660,KR7042660001,한화오션,KOSPI,,86600,1,4600,5.61,84300,87700,82700,451445,38608976400,26535399920400,306413394,STK,86600,12.79,25.2,792.5,231.5,1024.0
195870,KR7195870001,해성디에스,KOSPI,,50000,2,-1400,-2.72,52200,52400,49400,40201,2015848250,850000000000,17000000,STK,49650,15.75,33.24,894.5,130.0,1024.5
024740,KR7024740003,한일단조,KOSDAQ,우량기업부,2060,1,50,2.49,2015,2080,2005,26583,54049995,67767920940,32897049,KSQ,2040,10.68,18.47,693.0,332.0,1025.0
133750,KR7133750000,메가엠디,KOSDAQ,중견기업부,1518,1,25,1.67,1477,1521,1461,3243,4818120,35531942886,23407077,KSQ,1495,6.92,8.96,411.0,615.0,1026.0
138930,KR7138930003,BNK금융지주,KOSPI,,15570,1,430,2.84,15170,15900,15000,579811,9098723260,4777494923070,306839751,STK,15830,6.59,8.68,378.0,648.5,1026.5
046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,4285,2,-25,-0.58,4395,4395,4230,38738,166478305,145070530405,33855433,KSQ,4275,13.79,29.45,829.0,198.0,1027.0
005440,KR7005440003,현대지에프홀딩스,KOSPI,,12100,1,250,2.11,11860,12250,11860,75012,908688740,2219106107900,183397199,STK,12010,5.32,6.69,259.0,769.0,1028.0
004360,KR7004360004,세방,KOSPI,,13350,1,50,0.38,13310,13450,13250,3958,52697880,255193300050,19115603,STK,13300,4.89,4.59,224.5,805.0,1029.5
339950,KR7339950008,아이비김영,KOSDAQ,우량기업부,2600,3,0,0.0,2600,2645,2585,7764,20312965,116861303000,44946655,KSQ,2580,6.99,8.96,415.0,615.0,1030.0
092730,KR7092730001,네오팜,KOSDAQ,우량기업부,22750,2,-1100,-4.61,24000,24000,22500,27225,629451600,364636749750,16027989,KSQ,23050,12.06,20.19,758.5,272.5,1031.0
145170,KR7145170007,노브랜드,KOSDAQ,중견기업부,2775,2,-20,-0.72,2800,2835,2775,1547,4315795,46920823875,16908405,KSQ,2750,9.11,14.5,583.0,450.0,1033.0
478560,KR7478560006,블랙야크아이앤씨,KOSDAQ,벤처기업부,3200,2,-60,-1.84,3260,3275,3150,9736,31230075,82656953600,25830298,KSQ,3140,8.44,13.48,537.0,496.5,1033.5
170920,KR7170920003,엘티씨,KOSDAQ,벤처기업부,33650,2,-50,-0.15,34200,34450,33100,42678,1439582925,355482839900,10564126,KSQ,33000,16.07,33.24,904.0,130.0,1034.0
078000,KR7078000007,텔코웨어,KOSPI,,13460,2,-10,-0.07,13480,13510,13310,213,2864880,124371436420,9240077,STK,13380,7.75,12.6,495.5,540.0,1035.5
000270,KR7000270009,기아,KOSPI,,127300,1,2900,2.33,124900,128300,123800,370413,46589344050,49699574645400,390412998,STK,127500,7.08,9.14,428.0,608.5,1036.5
234030,KR7234030005,싸이닉솔루션,KOSDAQ,중견기업부,2950,2,-5,-0.17,2970,3035,2935,24284,71990690,69634750000,23605000,KSQ,2900,16.29,33.24,907.0,130.0,1037.0
466410,KR7466410008,사이냅소프트,KOSDAQ,벤처기업부,8890,1,100,1.14,8720,8890,8710,936,8213220,44779134470,5037023,KSQ,8720,7.76,12.6,497.0,540.0,1037.0
009410,KR7009410002,태영건설,KOSPI,,1690,1,32,1.93,1661,1710,1661,129870,219693392,502927231820,297590078,STK,1675,2.98,2.8,79.5,958.0,1037.5
147830,KR7147830004,제룡산업,KOSDAQ,벤처기업부,6760,3,0,0.0,6870,6870,6700,27659,187158600,135200000000,20000000,KSQ,6750,6.62,8.43,380.0,661.5,1041.5
219420,KR7219420007,링크제니시스,KOSDAQ,기술성장기업부,3270,2,-10,-0.3,3280,3400,3240,7944,25958140,37505287890,11469507,KSQ,3205,7.86,12.6,502.0,540.0,1042.0
161890,KR7161890009,한국콜마,KOSPI,,153500,2,-1500,-0.97,155000,159300,152700,110097,17219581000,3623379319500,23605077,STK,150000,19.15,34.01,966.0,79.0,1045.0
036200,KR7036200004,유니셈,KOSDAQ,우량기업부,8810,2,-10,-0.11,8950,9010,8720,76046,670244100,270151804630,30664223,KSQ,8790,16.46,33.24,915.0,130.0,1045.0
138040,KR7138040001,메리츠금융지주,KOSPI,,135100,1,5300,4.08,129600,139100,128500,204946,27844465450,22608616582300,167347273,STK,137000,9.87,15.68,634.5,411.5,1046.0
078520,KR7078520004,에이블씨엔씨,KOSPI,,11450,2,-110,-0.95,11650,11770,11410,19304,224369965,297862143450,26014161,STK,11290,12.34,20.19,773.5,272.5,1046.0
012630,KR7012630000,HDC,KOSPI,,22500,1,500,2.27,22100,22750,21900,13101,294863225,1344188722500,59741721,STK,22550,3.06,2.8,89.0,958.0,1047.0
117580,KR7117580001,대성에너지,KOSPI,,6930,1,80,1.17,6870,7000,6840,35014,242797140,190575000000,27500000,STK,6940,6.53,7.72,373.5,674.5,1048.0
440290,KR7440290005,HB인베스트먼트,KOSDAQ,중견기업부,1741,2,-9,-0.51,1750,1754,1725,20404,35451855,47888694630,27506430,KSQ,1727,7.23,9.39,446.0,602.0,1048.0
050960,KR7050960004,수산아이앤티,KOSDAQ,벤처기업부,8350,2,-140,-1.65,8500,8500,8000,2244,18474730,56370850000,6751000,KSQ,8650,7.98,12.6,510.0,540.0,1050.0
092230,KR7092230002,KPX홀딩스,KOSPI,,99100,1,200,0.2,99600,100000,97800,1390,137702700,418662418600,4224646,STK,99100,1.38,0.95,17.0,1034.5,1051.5
071970,KR7071970008,HD현대마린엔진,KOSPI,,49950,1,1000,2.04,49600,50600,48450,54736,2713042625,1694378675250,33921495,STK,49700,8.66,13.42,548.5,508.0,1056.5
005830,KR7005830005,DB손해보험,KOSPI,,202000,1,11100,5.81,190500,205000,190500,108130,21738581500,13231070498000,65500349,STK,204000,7.74,12.26,494.0,563.5,1057.5
092130,KR7092130004,이크레더블,KOSDAQ,중견기업부,14490,1,70,0.49,14380,14500,14380,111,1604670,174511764000,12043600,KSQ,14440,13.26,21.72,815.0,248.0,1063.0
014530,KR7014530000,극동유화,KOSPI,,3245,1,15,0.46,3230,3255,3210,51616,166918123,113151267900,34869420,STK,3240,10.09,15.37,648.0,416.0,1064.0
003650,KR7003650009,미창석유,KOSPI,,133600,2,-1200,-0.89,134800,134800,130300,1391,183570000,232420179200,1739672,STK,132000,1.87,0.95,31.0,1034.5,1065.5
023350,KR7023350002,한국종합기술,KOSPI,,3995,1,25,0.63,4065,4065,3985,2737,11101215,43745250000,10950000,STK,4180,3.42,2.8,108.0,958.0,1066.0
083550,KR7083550004,케이엠,KOSDAQ,중견기업부,3265,2,-15,-0.46,3260,3335,3235,10638,35103060,44260878725,13556165,KSQ,3275,9.58,14.5,616.0,450.0,1066.0
333430,KR7333430007,일승,KOSDAQ,중견기업부,3735,1,125,3.46,3710,3852,3650,161997,605256561,114764400045,30726747,KSQ,3750,8.76,13.42,558.5,508.0,1066.5
008930,KR7008930000,한미사이언스,KOSPI,,52200,1,4400,9.21,48450,54000,47700,541647,28121245725,3570038910000,68391550,STK,51550,23.36,49.59,1030.0,38.5,1068.5
004800,KR7004800009,효성,KOSPI,,161400,1,1600,1.0,164000,164000,158000,5235,841872200,2701901689800,16740407,STK,159000,5.76,6.69,300.0,769.0,1069.0
260970,KR7260970009,에스앤디,KOSDAQ,우량기업부,55400,2,-400,-0.72,56400,56400,55400,1572,87616900,160258571600,2892754,KSQ,53900,6.43,6.94,363.5,706.5,1070.0
013700,KR7013700000,까뮤이앤씨,KOSPI,,1689,2,-41,-2.37,1730,1748,1666,218382,368980080,100919151870,59750830,STK,1660,3.45,2.8,112.0,958.0,1070.0
418470,KR7418470001,KT밀리의서재,KOSDAQ,우량기업부,9730,2,-60,-0.61,9770,9900,9600,13371,129539800,83345126970,8565789,KSQ,9650,5.42,4.7,271.0,801.5,1072.5
114810,KR7114810005,한솔아이원스,KOSDAQ,우량기업부,13000,2,-140,-1.07,13070,13280,12660,68576,883266015,365861262000,28143174,KSQ,13110,17.89,33.24,945.0,130.0,1075.0
003540,KR7003540002,대신증권,KOSPI,,26300,2,-100,-0.38,26450,26750,26050,22731,600414550,1253619113800,47666126,STK,26300,9.34,14.48,600.5,478.0,1078.5
196450,KR7196450001,코아시아씨엠,KOSDAQ,중견기업부,790,0,0,0.0,0,0,0,0,0,35802800000,45320000,KSQ,790,14.91,28.29,865.0,214.5,1079.5
309960,KR7309960003,LB인베스트먼트,KOSDAQ,중견기업부,4160,2,-50,-1.19,4135,4190,4120,21205,88324563,96583714240,23217239,KSQ,4175,7.51,9.39,478.0,602.0,1080.0
042600,KR7042600007,새로닉스,KOSDAQ,중견기업부,12400,1,20,0.16,12600,12630,11850,4387,54198630,154052317600,12423574,KSQ,12170,8.17,12.33,523.0,557.5,1080.5
139130,KR7139130009,iM금융지주,KOSPI,,19000,1,140,0.74,18860,19500,18660,155127,2977718525,3008904752000,158363408,STK,19070,7.15,8.71,436.5,645.0,1081.5
075580,KR7075580001,세진중공업,KOSPI,,10150,1,270,2.73,10050,10260,9580,47837,478960600,577021978400,56849456,STK,10200,9.05,13.42,575.5,508.0,1083.5
006800,KR7006800007,미래에셋증권,KOSPI,,32700,2,-300,-0.91,33250,33650,32350,593546,19654260575,17756788367700,543021051,STK,33050,10.37,15.68,674.5,411.5,1086.0
049430,KR7049430002,코메론,KOSDAQ,우량기업부,21000,1,300,1.45,20950,21100,20450,12100,252510200,190008000000,9048000,KSQ,21000,6.17,6.85,338.5,747.5,1086.0
451220,KR7451220008,아이엠티,KOSDAQ,기술성장기업부,8300,2,-210,-2.47,8520,8590,8230,4949,41201960,65359271300,7874611,KSQ,8120,18.75,33.24,956.0,130.0,1086.0
060720,KR7060720000,KH바텍,KOSDAQ,중견기업부,10690,1,150,1.42,10770,11160,10610,170346,1850001260,253111854980,23677442,KSQ,10500,15.06,28.29,873.0,214.5,1087.5
025000,KR7025000001,KPX케미칼,KOSPI,,54900,1,200,0.37,54800,55400,54500,828,45545800,240391124100,4378709,STK,54400,2.41,0.95,53.0,1034.5,1087.5
092870,KR7092870005,엑시콘,KOSDAQ,우량기업부,30600,2,-450,-1.45,31400,32000,30250,207233,6472725050,399354388200,13050797,KSQ,30050,18.89,33.24,960.0,130.0,1090.0
273060,KR7273060004,와이즈버즈,KOSDAQ,중견기업부,864,0,0,0.0,0,0,0,0,0,42460657920,49144280,KSQ,864,6.91,7.46,409.5,681.0,1090.5
017550,KR7017550005,수산세보틱스,KOSPI,,1840,1,23,1.27,1820,1843,1806,44644,81499657,114814399200,62399130,STK,1857,6.25,6.85,345.0,747.5,1092.5
039830,KR7039830005,오로라,KOSDAQ,우량기업부,16400,2,-170,-1.03,16600,16930,16270,8554,141075210,176511396000,10762890,KSQ,15550,5.74,5.68,297.5,795.5,1093.0
330860,KR7330860008,네패스아크,KOSDAQ,중견기업부,23950,2,-350,-1.44,25000,25250,23700,46289,1129146850,291807877750,12184045,KSQ,23600,19.23,33.24,967.5,130.0,1097.5
203650,KR7203650007,드림시큐리티,KOSDAQ,중견기업부,2005,2,-30,-1.47,2045,2060,1991,223174,447464275,203917490420,101704484,KSQ,1982,14.47,21.72,851.0,248.0,1099.0
104480,KR7104480009,티케이케미칼,KOSDAQ,중견기업부,1738,1,32,1.88,1710,1756,1690,107707,186085349,157976264292,90895434,KSQ,1746,2.58,0.95,65.0,1034.5,1099.5
171120,KR7171120009,라이온켐텍,KOSDAQ,우량기업부,2015,3,0,0.0,2015,2020,1998,9436,18932997,72342046400,35901760,KSQ,2005,4.31,3.29,181.0,920.0,1101.0
014570,KR7014570006,고려제약,KOSDAQ,중견기업부,3520,3,0,0.0,3500,3520,3500,574,2012455,38720000000,11000000,KSQ,3465,25.67,49.59,1063.0,38.5,1101.5
189300,KR7189300007,인텔리안테크,KOSDAQ,우량기업부,61100,2,-1900,-3.02,63200,63200,59700,37962,2289687700,656061066700,10737497,KSQ,61000,14.92,24.64,866.5,236.0,1102.5
256150,KR7256150004,한독크린텍,KOSDAQ,벤처기업부,4825,2,-10,-0.21,4840,4890,4755,441,2130320,40505875000,8395000,KSQ,4745,8.61,12.33,547.0,557.5,1104.5
012330,KR7012330007,현대모비스,KOSPI,,421500,1,6000,1.44,418500,425000,415500,121013,50820978250,37859376577500,89820585,STK,422000,10.58,15.02,684.0,421.0,1105.0
214390,KR7214390007,경보제약,KOSPI,,5510,2,-70,-1.25,5660,5660,5470,17125,94586970,131726798600,23906860,STK,5430,25.73,49.59,1067.0,38.5,1105.5
052420,KR7052420007,오성첨단소재,KOSDAQ,우량기업부,9900,1,140,1.43,9800,10060,9710,12478,123413755,96445889100,9742009,KSQ,9660,0.52,-0.27,2.0,1104.5,1106.5
129260,KR7129260006,인터지스,KOSPI,,1917,1,17,0.89,1918,1920,1901,5529,10530940,57026674458,29747874,STK,1914,8.01,9.42,512.5,595.5,1108.0
011420,KR7011420007,갤럭시아에스엠,KOSPI,,1475,3,0,0.0,1481,1481,1467,2786,4103191,40635724900,27549644,STK,1443,10.61,14.95,685.0,424.0,1109.0
176750,KR7176750008,듀켐바이오,KOSDAQ,기술성장기업부,6190,2,-20,-0.32,6160,6250,6050,8930,54870900,176345176800,28488720,KSQ,6200,25.83,49.59,1070.5,38.5,1109.0
105630,KR7105630008,한세실업,KOSPI,,9090,2,-110,-1.2,9210,9210,9050,20378,185436970,363600000000,40000000,STK,9010,10.22,14.5,660.0,450.0,1110.0
396470,KR7396470007,워트,KOSDAQ,중견기업부,6390,1,130,2.08,6420,7060,6320,170154,1126931040,103006800000,16120000,KSQ,6280,19.87,33.24,980.0,130.0,1110.0
173130,KR7173130006,오파스넷,KOSDAQ,중견기업부,5640,3,0,0.0,5620,5670,5590,4461,25033000,73582107720,13046473,KSQ,5560,5.54,4.56,279.5,830.5,1110.0
107590,KR7107590002,미원홀딩스,KOSPI,,63200,2,-1200,-1.86,63300,63400,63200,168,10622000,146624000000,2320000,STK,64400,2.86,0.95,76.0,1034.5,1110.5
024950,KR7024950008,삼천리자전거,KOSDAQ,중견기업부,4655,1,50,1.09,4605,4660,4605,6187,28723660,57722000000,12400000,KSQ,4600,10.65,14.95,688.0,424.0,1112.0
089970,KR7089970008,브이엠,KOSDAQ,우량기업부,52100,2,-3700,-6.63,55800,55900,51400,193325,10172966700,1371624456500,26326765,KSQ,51600,20.28,33.24,983.0,130.0,1113.0
206650,KR7206650004,유바이오로직스,KOSDAQ,우량기업부,8750,2,-190,-2.13,9000,9030,8750,41151,365309110,321582686250,36752307,KSQ,8690,10.99,16.5,710.0,404.0,1114.0
489500,KR7489500009,엘케이켐,KOSDAQ,벤처기업부,19700,2,-250,-1.25,20100,20100,19510,3655,72074070,125907388600,6391238,KSQ,19740,20.46,33.24,986.0,130.0,1116.0
137080,KR7137080008,나래나노텍,KOSDAQ,중견기업부,6350,1,90,1.44,6290,6390,6250,4170,26404930,68008176150,10709949,KSQ,6310,1.09,-0.27,12.0,1104.5,1116.5
100090,KR7100090000,SK오션플랜트,KOSPI,,13330,1,1330,11.08,12110,14280,12020,2807206,37765933220,832833459570,62478129,STK,13080,16.73,29.45,919.0,198.0,1117.0
035600,KR7035600006,KG이니시스,KOSDAQ,우량기업부,10420,1,70,0.68,10420,10520,10330,8220,85615910,287117202280,27554434,KSQ,10340,5.62,4.56,287.0,830.5,1117.5
068790,KR7068790005,DMS,KOSDAQ,우량기업부,6600,1,50,0.76,6680,6680,6380,23462,152737670,148963478400,22570224,KSQ,6660,1.11,-0.27,13.0,1104.5,1117.5
163560,KR7163560006,동일고무벨트,KOSPI,,5610,1,10,0.18,5610,5690,5540,11518,64333750,77979000000,13900000,STK,5620,3.04,0.95,86.5,1034.5,1121.0
011370,KR7011370004,서한,KOSDAQ,우량기업부,3840,1,5,0.13,3830,3870,3785,7801,29875585,77487256320,20178973,KSQ,3845,4.07,2.8,164.0,958.0,1122.0
128940,KR7128940004,한미약품,KOSPI,,465500,2,-8500,-1.79,475500,481000,460500,56057,26401623750,5963516310500,12810991,STK,461000,27.21,49.59,1085.0,38.5,1123.5
002140,KR7002140002,고려산업,KOSPI,,2085,1,15,0.72,2085,2095,2040,132815,274880880,51998701125,24939425,STK,2055,7.01,6.94,417.0,706.5,1123.5
322000,KR7322000001,HD현대에너지솔루션,KOSPI,,133500,1,900,0.68,132600,136600,126200,88716,11665244900,1495200000000,11200000,STK,130000,17.26,29.45,929.5,198.0,1127.5
000100,KR7000100008,유한양행,KOSPI,,82850,1,1550,1.91,81900,84700,81200,100806,8397567950,6099067455850,73615781,STK,81550,27.86,49.59,1090.0,38.5,1128.5
352090,KR7352090005,스톰테크,KOSDAQ,우량기업부,3660,2,-20,-0.54,3680,3680,3640,21188,77638665,98355172680,26872998,KSQ,3670,9.0,12.33,571.5,557.5,1129.0
443250,KR7443250006,레뷰코퍼레이션,KOSDAQ,벤처기업부,5800,1,20,0.35,5750,5880,5650,1112,6451770,62696938600,10809817,KSQ,5840,11.89,17.73,752.5,377.0,1129.5
493280,KR7493280002,아이엠바이오로직스,KOSDAQ,기술성장기업부,14520,2,-270,-1.83,14950,15230,14460,22013,322303530,215426691480,14836549,KSQ,14330,28.15,49.59,1092.0,38.5,1130.5
011200,KR7011200003,HMM,KOSPI,,21350,1,550,2.64,20900,21550,20700,466654,9914330175,20138130659500,943237970,STK,21350,14.35,19.49,846.0,289.5,1135.5
019210,KR7019210004,와이지-원,KOSDAQ,우량기업부,13770,1,930,7.24,13080,14350,13030,616010,8456938750,512157634560,37193728,KSQ,13550,6.73,6.85,389.0,747.5,1136.5
010470,KR7010470003,오리콤,KOSDAQ,우량기업부,4830,2,-5,-0.1,4835,4835,4790,1968,9494080,57839491500,11975050,KSQ,4800,7.33,7.46,457.5,681.0,1138.5
094850,KR7094850005,참좋은여행,KOSDAQ,우량기업부,4275,2,-15,-0.35,4285,4305,4260,5278,22612210,59850000000,14000000,KSQ,4220,5.01,3.77,236.0,903.0,1139.0
015760,KR7015760002,한국전력,KOSPI,,32150,1,900,2.88,31700,32650,31300,1119960,35938061350,20639145075550,641964077,STK,32500,2.66,0.91,68.0,1074.5,1142.5
204320,KR7204320006,HL만도,KOSPI,,48000,1,650,1.37,47700,48400,46650,149025,7085324675,2253941760000,46957120,STK,47600,13.22,18.47,811.0,332.0,1143.0
001780,KR7001780006,알루코,KOSPI,,1615,1,23,1.44,1635,1635,1588,48417,77579841,156380663180,96830132,STK,1611,8.05,8.93,515.0,629.0,1144.0
002460,KR7002460004,HS화성,KOSPI,,10960,1,70,0.64,10810,11000,10720,4332,47150950,111244000000,10150000,STK,10920,4.42,2.8,186.0,958.0,1144.0
